状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
1612 1742 1806 1850 1872 1889 1904 1918 1932 142  i1 w0 ii D ( id ) i2 ( join                       ) $                                               (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1932,bool)→1946
1612 1742 1806 1850 1872 1889 1904 1918 1932 1946 i1 w0 ii D ( id ) i2 ( bool                       ) $                                               (1946,))→s1960
1742 1806 1850 1872 1889 1904 1918 1932 1946 1960 w0 ii D ( id ) i2 ( bool )                        $                                                 (1960,$)→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1742,ii)→1806
14 68 210 477 783 1143 1409 1612 1742 1806        = ∫ [ bool , bool ] i1 w0 ii                      D ( y ) ( ∫ [ - 1 ,                               (1806,D)→s1850
68 210 477 783 1143 1409 1612 1742 1806 1850      ∫ [ bool , bool ] i1 w0 ii D                      ( y ) ( ∫ [ - 1 , 2                               (1850,()→s1872
210 477 783 1143 1409 1612 1742 1806 1850 1872    [ bool , bool ] i1 w0 ii D (                      y ) ( ∫ [ - 1 , 2 ]                               (1872,id)→s1889
477 783 1143 1409 1612 1742 1806 1850 1872 1889   bool , bool ] i1 w0 ii D ( id                     ) ( ∫ [ - 1 , 2 ] D                               (1889,))→s1904
783 1143 1409 1612 1742 1806 1850 1872 1889 1904  , bool ] i1 w0 ii D ( id )                        ( ∫ [ - 1 , 2 ] D (                               (1904,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1904,i2)→1918
1143 1409 1612 1742 1806 1850 1872 1889 1904 1918 bool ] i1 w0 ii D ( id ) i2                       ( ∫ [ - 1 , 2 ] D (                               (1918,()→s1932
1409 1612 1742 1806 1850 1872 1889 1904 1918 1932 ] i1 w0 ii D ( id ) i2 (                          ∫ [ - 1 , 2 ] D ( x                               (1932,∫)→s170
1612 1742 1806 1850 1872 1889 1904 1918 1932 170  i1 w0 ii D ( id ) i2 ( ∫                          [ - 1 , 2 ] D ( x )                               (170,[)→s383
1742 1806 1850 1872 1889 1904 1918 1932 170 383   w0 ii D ( id ) i2 ( ∫ [                           - 1 , 2 ] D ( x ) (                               (383,-)→s451
1806 1850 1872 1889 1904 1918 1932 170 383 451    ii D ( id ) i2 ( ∫ [ -                            1 , 2 ] D ( x ) ( 4                               (451,num)→s457
1850 1872 1889 1904 1918 1932 170 383 451 457     D ( id ) i2 ( ∫ [ - num                           , 2 ] D ( x ) ( 4 *                               (457,,)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(451,factor)→452
1850 1872 1889 1904 1918 1932 170 383 451 452     D ( id ) i2 ( ∫ [ - factor                        , 2 ] D ( x ) ( 4 *                               (452,,)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(451,unary)→758
1850 1872 1889 1904 1918 1932 170 383 451 758     D ( id ) i2 ( ∫ [ - unary                         , 2 ] D ( x ) ( 4 *                               (758,,)→r35：根据unary→- unary归约：将状态栈和符号栈都出栈2个，再将unary加到符号栈里，再(383,unary)→449
1806 1850 1872 1889 1904 1918 1932 170 383 449    ii D ( id ) i2 ( ∫ [ unary                        , 2 ] D ( x ) ( 4 *                               (449,,)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(383,term)→448
1806 1850 1872 1889 1904 1918 1932 170 383 448    ii D ( id ) i2 ( ∫ [ term                         , 2 ] D ( x ) ( 4 *                               (448,,)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(383,expr)→447
1806 1850 1872 1889 1904 1918 1932 170 383 447    ii D ( id ) i2 ( ∫ [ expr                         , 2 ] D ( x ) ( 4 *                               (447,,)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(383,rel)→446
1806 1850 1872 1889 1904 1918 1932 170 383 446    ii D ( id ) i2 ( ∫ [ rel                          , 2 ] D ( x ) ( 4 *                               (446,,)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(383,equality)→445
1806 1850 1872 1889 1904 1918 1932 170 383 445    ii D ( id ) i2 ( ∫ [ equality                     , 2 ] D ( x ) ( 4 *                               (445,,)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(383,join)→444
1806 1850 1872 1889 1904 1918 1932 170 383 444    ii D ( id ) i2 ( ∫ [ join                         , 2 ] D ( x ) ( 4 *                               (444,,)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(383,bool)→698
1806 1850 1872 1889 1904 1918 1932 170 383 698    ii D ( id ) i2 ( ∫ [ bool                         , 2 ] D ( x ) ( 4 *                               (698,,)→s1050
1850 1872 1889 1904 1918 1932 170 383 698 1050    D ( id ) i2 ( ∫ [ bool ,                          2 ] D ( x ) ( 4 * x                               (1050,num)→s92
1872 1889 1904 1918 1932 170 383 698 1050 92      ( id ) i2 ( ∫ [ bool , num                        ] D ( x ) ( 4 * x *                               (92,])→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1050,factor)→87
1872 1889 1904 1918 1932 170 383 698 1050 87      ( id ) i2 ( ∫ [ bool , factor                     ] D ( x ) ( 4 * x *                               (87,])→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1050,unary)→84
1872 1889 1904 1918 1932 170 383 698 1050 84      ( id ) i2 ( ∫ [ bool , unary                      ] D ( x ) ( 4 * x *                               (84,])→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1050,term)→83
1872 1889 1904 1918 1932 170 383 698 1050 83      ( id ) i2 ( ∫ [ bool , term                       ] D ( x ) ( 4 * x *                               (83,])→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1050,expr)→82
1872 1889 1904 1918 1932 170 383 698 1050 82      ( id ) i2 ( ∫ [ bool , expr                       ] D ( x ) ( 4 * x *                               (82,])→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1050,rel)→81
1872 1889 1904 1918 1932 170 383 698 1050 81      ( id ) i2 ( ∫ [ bool , rel                        ] D ( x ) ( 4 * x *                               (81,])→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1050,equality)→80
1872 1889 1904 1918 1932 170 383 698 1050 80      ( id ) i2 ( ∫ [ bool , equality                   ] D ( x ) ( 4 * x *                               (80,])→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1050,join)→79
1872 1889 1904 1918 1932 170 383 698 1050 79      ( id ) i2 ( ∫ [ bool , join                       ] D ( x ) ( 4 * x *                               (79,])→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1050,bool)→1341
1872 1889 1904 1918 1932 170 383 698 1050 1341    ( id ) i2 ( ∫ [ bool , bool                       ] D ( x ) ( 4 * x *                               (1341,])→s1575
1889 1904 1918 1932 170 383 698 1050 1341 1575    id ) i2 ( ∫ [ bool , bool ]                       D ( x ) ( 4 * x * y                               (1575,D)→r70：根据i1→ε归约：将状态栈和符号栈都出栈0个，再将i1加到符号栈里，再(1575,i1)→1716
1904 1918 1932 170 383 698 1050 1341 1575 1716    ) i2 ( ∫ [ bool , bool ] i1                       D ( x ) ( 4 * x * y                               (1716,D)→r66：根据w0→ε归约：将状态栈和符号栈都出栈0个，再将w0加到符号栈里，再(1716,w0)→1796
1918 1932 170 383 698 1050 1341 1575 1716 1796    i2 ( ∫ [ bool , bool ] i1 w0                      D ( x ) ( 4 * x * y                               (1796,D)→r71：根据ii→ε归约：将状态栈和符号栈都出栈0个，再将ii加到符号栈里，再(1796,ii)→1843
1932 170 383 698 1050 1341 1575 1716 1796 1843    ( ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 4 * x * y                               (1843,D)→s1867
170 383 698 1050 1341 1575 1716 1796 1843 1867    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 4 * x * y )                               (1867,()→s1885
383 698 1050 1341 1575 1716 1796 1843 1867 1885   [ bool , bool ] i1 w0 ii D (                      x ) ( 4 * x * y ) )                               (1885,id)→s1900
698 1050 1341 1575 1716 1796 1843 1867 1885 1900  bool , bool ] i1 w0 ii D ( id                     ) ( 4 * x * y ) ) $                               (1900,))→s1914
1050 1341 1575 1716 1796 1843 1867 1885 1900 1914 , bool ] i1 w0 ii D ( id )                        ( 4 * x * y ) ) $                                 (1914,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1914,i2)→1928
1341 1575 1716 1796 1843 1867 1885 1900 1914 1928 bool ] i1 w0 ii D ( id ) i2                       ( 4 * x * y ) ) $                                 (1928,()→s1942
1575 1716 1796 1843 1867 1885 1900 1914 1928 1942 ] i1 w0 ii D ( id ) i2 (                          4 * x * y ) ) $                                   (1942,num)→s155
1716 1796 1843 1867 1885 1900 1914 1928 1942 155  i1 w0 ii D ( id ) i2 ( num                        * x * y ) ) $                                     (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1942,factor)→150
1716 1796 1843 1867 1885 1900 1914 1928 1942 150  i1 w0 ii D ( id ) i2 ( factor                     * x * y ) ) $                                     (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1942,unary)→147
1716 1796 1843 1867 1885 1900 1914 1928 1942 147  i1 w0 ii D ( id ) i2 ( unary                      * x * y ) ) $                                     (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * x * y ) ) $                                     (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        x * y ) ) $                                       (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        * y ) ) $                                         (173,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       * y ) ) $                                         (154,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    * y ) ) $                                         (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     * y ) ) $                                         (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * y ) ) $                                         (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        y ) ) $                                           (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        ) ) $                                             (173,))→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       ) ) $                                             (154,))→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    ) ) $                                             (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     ) ) $                                             (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       ) ) $                                             (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1942,expr)→145
1716 1796 1843 1867 1885 1900 1914 1928 1942 145  i1 w0 ii D ( id ) i2 ( expr                       ) ) $                                             (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1942,rel)→144
1716 1796 1843 1867 1885 1900 1914 1928 1942 144  i1 w0 ii D ( id ) i2 ( rel                        ) ) $                                             (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1942,equality)→143
1716 1796 1843 1867 1885 1900 1914 1928 1942 143  i1 w0 ii D ( id ) i2 ( equality                   ) ) $                                             (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1942,join)→142
1716 1796 1843 1867 1885 1900 1914 1928 1942 142  i1 w0 ii D ( id ) i2 ( join                       ) ) $                                             (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1942,bool)→1956
1716 1796 1843 1867 1885 1900 1914 1928 1942 1956 i1 w0 ii D ( id ) i2 ( bool                       ) ) $                                             (1956,))→s1970
1796 1843 1867 1885 1900 1914 1928 1942 1956 1970 w0 ii D ( id ) i2 ( bool )                        ) $                                               (1970,))→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1796,ii)→1843
1932 170 383 698 1050 1341 1575 1716 1796 1843    ( ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 4 * x * y                               (1843,D)→s1867
170 383 698 1050 1341 1575 1716 1796 1843 1867    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 4 * x * y )                               (1867,()→s1885
383 698 1050 1341 1575 1716 1796 1843 1867 1885   [ bool , bool ] i1 w0 ii D (                      x ) ( 4 * x * y ) )                               (1885,id)→s1900
698 1050 1341 1575 1716 1796 1843 1867 1885 1900  bool , bool ] i1 w0 ii D ( id                     ) ( 4 * x * y ) ) $                               (1900,))→s1914
1050 1341 1575 1716 1796 1843 1867 1885 1900 1914 , bool ] i1 w0 ii D ( id )                        ( 4 * x * y ) ) $                                 (1914,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1914,i2)→1928
1341 1575 1716 1796 1843 1867 1885 1900 1914 1928 bool ] i1 w0 ii D ( id ) i2                       ( 4 * x * y ) ) $                                 (1928,()→s1942
1575 1716 1796 1843 1867 1885 1900 1914 1928 1942 ] i1 w0 ii D ( id ) i2 (                          4 * x * y ) ) $                                   (1942,num)→s155
1716 1796 1843 1867 1885 1900 1914 1928 1942 155  i1 w0 ii D ( id ) i2 ( num                        * x * y ) ) $                                     (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1942,factor)→150
1716 1796 1843 1867 1885 1900 1914 1928 1942 150  i1 w0 ii D ( id ) i2 ( factor                     * x * y ) ) $                                     (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1942,unary)→147
1716 1796 1843 1867 1885 1900 1914 1928 1942 147  i1 w0 ii D ( id ) i2 ( unary                      * x * y ) ) $                                     (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * x * y ) ) $                                     (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        x * y ) ) $                                       (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        * y ) ) $                                         (173,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       * y ) ) $                                         (154,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    * y ) ) $                                         (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     * y ) ) $                                         (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * y ) ) $                                         (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        y ) ) $                                           (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        ) ) $                                             (173,))→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       ) ) $                                             (154,))→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    ) ) $                                             (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     ) ) $                                             (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       ) ) $                                             (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1942,expr)→145
1716 1796 1843 1867 1885 1900 1914 1928 1942 145  i1 w0 ii D ( id ) i2 ( expr                       ) ) $                                             (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1942,rel)→144
1716 1796 1843 1867 1885 1900 1914 1928 1942 144  i1 w0 ii D ( id ) i2 ( rel                        ) ) $                                             (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1942,equality)→143
1716 1796 1843 1867 1885 1900 1914 1928 1942 143  i1 w0 ii D ( id ) i2 ( equality                   ) ) $                                             (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1942,join)→142
1716 1796 1843 1867 1885 1900 1914 1928 1942 142  i1 w0 ii D ( id ) i2 ( join                       ) ) $                                             (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1942,bool)→1956
1716 1796 1843 1867 1885 1900 1914 1928 1942 1956 i1 w0 ii D ( id ) i2 ( bool                       ) ) $                                             (1956,))→s1970
1796 1843 1867 1885 1900 1914 1928 1942 1956 1970 w0 ii D ( id ) i2 ( bool )                        ) $                                               (1970,))→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1796,ii)→1843
1932 170 383 698 1050 1341 1575 1716 1796 1843    ( ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 4 * x * y                               (1843,D)→s1867
170 383 698 1050 1341 1575 1716 1796 1843 1867    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 4 * x * y )                               (1867,()→s1885
383 698 1050 1341 1575 1716 1796 1843 1867 1885   [ bool , bool ] i1 w0 ii D (                      x ) ( 4 * x * y ) )                               (1885,id)→s1900
698 1050 1341 1575 1716 1796 1843 1867 1885 1900  bool , bool ] i1 w0 ii D ( id                     ) ( 4 * x * y ) ) $                               (1900,))→s1914
1050 1341 1575 1716 1796 1843 1867 1885 1900 1914 , bool ] i1 w0 ii D ( id )                        ( 4 * x * y ) ) $                                 (1914,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1914,i2)→1928
1341 1575 1716 1796 1843 1867 1885 1900 1914 1928 bool ] i1 w0 ii D ( id ) i2                       ( 4 * x * y ) ) $                                 (1928,()→s1942
1575 1716 1796 1843 1867 1885 1900 1914 1928 1942 ] i1 w0 ii D ( id ) i2 (                          4 * x * y ) ) $                                   (1942,num)→s155
1716 1796 1843 1867 1885 1900 1914 1928 1942 155  i1 w0 ii D ( id ) i2 ( num                        * x * y ) ) $                                     (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1942,factor)→150
1716 1796 1843 1867 1885 1900 1914 1928 1942 150  i1 w0 ii D ( id ) i2 ( factor                     * x * y ) ) $                                     (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1942,unary)→147
1716 1796 1843 1867 1885 1900 1914 1928 1942 147  i1 w0 ii D ( id ) i2 ( unary                      * x * y ) ) $                                     (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * x * y ) ) $                                     (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        x * y ) ) $                                       (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        * y ) ) $                                         (173,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       * y ) ) $                                         (154,*)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    * y ) ) $                                         (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     * y ) ) $                                         (678,*)→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * y ) ) $                                         (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        y ) ) $                                           (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        ) ) $                                             (173,))→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
1843 1867 1885 1900 1914 1928 1942 146 358 154    ii D ( id ) i2 ( term * id2                       ) ) $                                             (154,))→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(358,factor)→150
1843 1867 1885 1900 1914 1928 1942 146 358 150    ii D ( id ) i2 ( term * factor                    ) ) $                                             (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(358,unary)→678
1843 1867 1885 1900 1914 1928 1942 146 358 678    ii D ( id ) i2 ( term * unary                     ) ) $                                             (678,))→r30：根据term→term * unary 归约：将状态栈和符号栈都出栈3个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       ) ) $                                             (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(1942,expr)→145
1716 1796 1843 1867 1885 1900 1914 1928 1942 145  i1 w0 ii D ( id ) i2 ( expr                       ) ) $                                             (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(1942,rel)→144
1716 1796 1843 1867 1885 1900 1914 1928 1942 144  i1 w0 ii D ( id ) i2 ( rel                        ) ) $                                             (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(1942,equality)→143
1716 1796 1843 1867 1885 1900 1914 1928 1942 143  i1 w0 ii D ( id ) i2 ( equality                   ) ) $                                             (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(1942,join)→142
1716 1796 1843 1867 1885 1900 1914 1928 1942 142  i1 w0 ii D ( id ) i2 ( join                       ) ) $                                             (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(1942,bool)→1956
1716 1796 1843 1867 1885 1900 1914 1928 1942 1956 i1 w0 ii D ( id ) i2 ( bool                       ) ) $                                             (1956,))→s1970
1796 1843 1867 1885 1900 1914 1928 1942 1956 1970 w0 ii D ( id ) i2 ( bool )                        ) $                                               (1970,))→r72：根据ii→ii D ( id ) i2 ( bool )归约：将状态栈和符号栈都出栈9个，再将ii加到符号栈里，再(1796,ii)→1843
1932 170 383 698 1050 1341 1575 1716 1796 1843    ( ∫ [ bool , bool ] i1 w0 ii                      D ( x ) ( 4 * x * y                               (1843,D)→s1867
170 383 698 1050 1341 1575 1716 1796 1843 1867    ∫ [ bool , bool ] i1 w0 ii D                      ( x ) ( 4 * x * y )                               (1867,()→s1885
383 698 1050 1341 1575 1716 1796 1843 1867 1885   [ bool , bool ] i1 w0 ii D (                      x ) ( 4 * x * y ) )                               (1885,id)→s1900
698 1050 1341 1575 1716 1796 1843 1867 1885 1900  bool , bool ] i1 w0 ii D ( id                     ) ( 4 * x * y ) ) $                               (1900,))→s1914
1050 1341 1575 1716 1796 1843 1867 1885 1900 1914 , bool ] i1 w0 ii D ( id )                        ( 4 * x * y ) ) $                                 (1914,()→r73：根据i2→ε归约：将状态栈和符号栈都出栈0个，再将i2加到符号栈里，再(1914,i2)→1928
1341 1575 1716 1796 1843 1867 1885 1900 1914 1928 bool ] i1 w0 ii D ( id ) i2                       ( 4 * x * y ) ) $                                 (1928,()→s1942
1575 1716 1796 1843 1867 1885 1900 1914 1928 1942 ] i1 w0 ii D ( id ) i2 (                          4 * x * y ) ) $                                   (1942,num)→s155
1716 1796 1843 1867 1885 1900 1914 1928 1942 155  i1 w0 ii D ( id ) i2 ( num                        * x * y ) ) $                                     (155,*)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(1942,factor)→150
1716 1796 1843 1867 1885 1900 1914 1928 1942 150  i1 w0 ii D ( id ) i2 ( factor                     * x * y ) ) $                                     (150,*)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(1942,unary)→147
1716 1796 1843 1867 1885 1900 1914 1928 1942 147  i1 w0 ii D ( id ) i2 ( unary                      * x * y ) ) $                                     (147,*)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(1942,term)→146
1716 1796 1843 1867 1885 1900 1914 1928 1942 146  i1 w0 ii D ( id ) i2 ( term                       * x * y ) ) $                                     (146,*)→s358
1796 1843 1867 1885 1900 1914 1928 1942 146 358   w0 ii D ( id ) i2 ( term *                        x * y ) ) $                                       (358,id)→s173
1843 1867 1885 1900 1914 1928 1942 146 358 173    ii D ( id ) i2 ( term * id                        * y ) ) $                                         (173,*)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(358,id2)→154
