状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
0 1 5 11 31 128 27 114 254 125                    stmts i0 i { stmts i0 i stmt else                 h = 0 } if ( 0 ) c2 =                             (125,id)→r64：根据e→else归约：将状态栈和符号栈都出栈1个，再将e加到符号栈里，再(254,e)→542
0 1 5 11 31 128 27 114 254 542                    stmts i0 i { stmts i0 i stmt e                    h = 0 } if ( 0 ) c2 =                             (542,id)→s7
1 5 11 31 128 27 114 254 542 7                    stmts i0 i { stmts i0 i stmt e id                 = 0 } if ( 0 ) c2 = 0                             (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(542,id2)→28
1 5 11 31 128 27 114 254 542 28                   stmts i0 i { stmts i0 i stmt e id2                = 0 } if ( 0 ) c2 = 0                             (28,=)→s116
5 11 31 128 27 114 254 542 28 116                 i0 i { stmts i0 i stmt e id2 =                    0 } if ( 0 ) c2 = 0 else                          (116,num)→s276
11 31 128 27 114 254 542 28 116 276               i { stmts i0 i stmt e id2 = num                   } if ( 0 ) c2 = 0 else if                         (276,})→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(116,factor)→272
11 31 128 27 114 254 542 28 116 272               i { stmts i0 i stmt e id2 = factor                } if ( 0 ) c2 = 0 else if                         (272,})→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(116,unary)→269
11 31 128 27 114 254 542 28 116 269               i { stmts i0 i stmt e id2 = unary                 } if ( 0 ) c2 = 0 else if                         (269,})→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(116,term)→268
11 31 128 27 114 254 542 28 116 268               i { stmts i0 i stmt e id2 = term                  } if ( 0 ) c2 = 0 else if                         (268,})→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(116,expr)→267
11 31 128 27 114 254 542 28 116 267               i { stmts i0 i stmt e id2 = expr                  } if ( 0 ) c2 = 0 else if                         (267,})→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(116,rel)→266
11 31 128 27 114 254 542 28 116 266               i { stmts i0 i stmt e id2 = rel                   } if ( 0 ) c2 = 0 else if                         (266,})→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(116,equality)→265
11 31 128 27 114 254 542 28 116 265               i { stmts i0 i stmt e id2 = equality              } if ( 0 ) c2 = 0 else if                         (265,})→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(116,join)→264
11 31 128 27 114 254 542 28 116 264               i { stmts i0 i stmt e id2 = join                  } if ( 0 ) c2 = 0 else if                         (264,})→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(116,bool)→262
11 31 128 27 114 254 542 28 116 262               i { stmts i0 i stmt e id2 = bool                  } if ( 0 ) c2 = 0 else if                         (262,})→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(116,s2)→260
11 31 128 27 114 254 542 28 116 260               i { stmts i0 i stmt e id2 = s2                    } if ( 0 ) c2 = 0 else if                         (260,})→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(542,s)→25
1 5 11 31 128 27 114 254 542 25                   stmts i0 i { stmts i0 i stmt e s                  } if ( 0 ) c2 = 0 else if                         (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(542,stmt)→834
1 5 11 31 128 27 114 254 542 834                  stmts i0 i { stmts i0 i stmt e stmt               } if ( 0 ) c2 = 0 else if                         (834,})→r61：根据stmt→i0 i stmt e stmt归约：将状态栈和符号栈都出栈5个，再将stmt加到符号栈里，再(128,stmt)→24
0 1 5 11 31 128 24                                stmts i0 i { stmts stmt                           } if ( 0 ) c2 = 0 else if                         (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(31,stmts)→128
0 1 5 11 31 128                                   stmts i0 i { stmts                                } if ( 0 ) c2 = 0 else if                         (128,})→s302
0 1 5 11 31 128 302                               stmts i0 i { stmts }                              if ( 0 ) c2 = 0 else if (                         (302,if)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(11,stmt)→29
0 1 5 11 29                                       stmts i0 i stmt                                   if ( 0 ) c2 = 0 else if (                         (29,if)→r60：根据stmt→i0 i stmt归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        if ( 0 ) c2 = 0 else if (                         (2,if)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             if ( 0 ) c2 = 0 else if (                         (1,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(1,i0)→5
0 1 5                                             stmts i0                                          if ( 0 ) c2 = 0 else if (                         (5,if)→s13
0 1 5 13                                          stmts i0 if                                       ( 0 ) c2 = 0 else if ( 0                          (13,()→s36
0 1 5 13 36                                       stmts i0 if (                                     0 ) c2 = 0 else if ( 0 )                          (36,num)→s155
0 1 5 13 36 155                                   stmts i0 if ( num                                 ) c2 = 0 else if ( 0 ) d2                         (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
0 1 5 13 36 150                                   stmts i0 if ( factor                              ) c2 = 0 else if ( 0 ) d2                         (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
0 1 5 13 36 147                                   stmts i0 if ( unary                               ) c2 = 0 else if ( 0 ) d2                         (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
0 1 5 13 36 146                                   stmts i0 if ( term                                ) c2 = 0 else if ( 0 ) d2                         (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
0 1 5 13 36 145                                   stmts i0 if ( expr                                ) c2 = 0 else if ( 0 ) d2                         (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
0 1 5 13 36 144                                   stmts i0 if ( rel                                 ) c2 = 0 else if ( 0 ) d2                         (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
0 1 5 13 36 143                                   stmts i0 if ( equality                            ) c2 = 0 else if ( 0 ) d2                         (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
0 1 5 13 36 142                                   stmts i0 if ( join                                ) c2 = 0 else if ( 0 ) d2                         (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
0 1 5 13 36 141                                   stmts i0 if ( bool                                ) c2 = 0 else if ( 0 ) d2                         (141,))→s347
0 1 5 13 36 141 347                               stmts i0 if ( bool )                              c2 = 0 else if ( 0 ) d2 =                         (347,id)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(5,i)→11
0 1 5 11                                          stmts i0 i                                        c2 = 0 else if ( 0 ) d2 =                         (11,id)→s7
0 1 5 11 7                                        stmts i0 i id                                     = 0 else if ( 0 ) d2 = 0                          (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(11,id2)→33
0 1 5 11 33                                       stmts i0 i id2                                    = 0 else if ( 0 ) d2 = 0                          (33,=)→s131
0 1 5 11 33 131                                   stmts i0 i id2 =                                  0 else if ( 0 ) d2 = 0 else                       (131,num)→s321
0 1 5 11 33 131 321                               stmts i0 i id2 = num                              else if ( 0 ) d2 = 0 else if                      (321,else)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(131,factor)→317
0 1 5 11 33 131 317                               stmts i0 i id2 = factor                           else if ( 0 ) d2 = 0 else if                      (317,else)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(131,unary)→314
0 1 5 11 33 131 314                               stmts i0 i id2 = unary                            else if ( 0 ) d2 = 0 else if                      (314,else)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(131,term)→313
0 1 5 11 33 131 313                               stmts i0 i id2 = term                             else if ( 0 ) d2 = 0 else if                      (313,else)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(131,expr)→312
0 1 5 11 33 131 312                               stmts i0 i id2 = expr                             else if ( 0 ) d2 = 0 else if                      (312,else)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(131,rel)→311
0 1 5 11 33 131 311                               stmts i0 i id2 = rel                              else if ( 0 ) d2 = 0 else if                      (311,else)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(131,equality)→310
0 1 5 11 33 131 310                               stmts i0 i id2 = equality                         else if ( 0 ) d2 = 0 else if                      (310,else)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(131,join)→309
0 1 5 11 33 131 309                               stmts i0 i id2 = join                             else if ( 0 ) d2 = 0 else if                      (309,else)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(131,bool)→307
0 1 5 11 33 131 307                               stmts i0 i id2 = bool                             else if ( 0 ) d2 = 0 else if                      (307,else)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(131,s2)→305
0 1 5 11 33 131 305                               stmts i0 i id2 = s2                               else if ( 0 ) d2 = 0 else if                      (305,else)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(11,s)→30
0 1 5 11 30                                       stmts i0 i s                                      else if ( 0 ) d2 = 0 else if                      (30,else)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(11,stmt)→29
0 1 5 11 29                                       stmts i0 i stmt                                   else if ( 0 ) d2 = 0 else if                      (29,else)→s125
0 1 5 11 29 125                                   stmts i0 i stmt else                              if ( 0 ) d2 = 0 else if (                         (125,if)→r64：根据e→else归约：将状态栈和符号栈都出栈1个，再将e加到符号栈里，再(29,e)→124
0 1 5 11 29 124                                   stmts i0 i stmt e                                 if ( 0 ) d2 = 0 else if (                         (124,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(124,i0)→5
0 1 5 11 29 124 5                                 stmts i0 i stmt e i0                              if ( 0 ) d2 = 0 else if (                         (5,if)→s13
0 1 5 11 29 124 5 13                              stmts i0 i stmt e i0 if                           ( 0 ) d2 = 0 else if ( 1                          (13,()→s36
0 1 5 11 29 124 5 13 36                           stmts i0 i stmt e i0 if (                         0 ) d2 = 0 else if ( 1 )                          (36,num)→s155
0 1 5 11 29 124 5 13 36 155                       stmts i0 i stmt e i0 if ( num                     ) d2 = 0 else if ( 1 ) i                          (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
0 1 5 11 29 124 5 13 36 150                       stmts i0 i stmt e i0 if ( factor                  ) d2 = 0 else if ( 1 ) i                          (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
0 1 5 11 29 124 5 13 36 147                       stmts i0 i stmt e i0 if ( unary                   ) d2 = 0 else if ( 1 ) i                          (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
0 1 5 11 29 124 5 13 36 146                       stmts i0 i stmt e i0 if ( term                    ) d2 = 0 else if ( 1 ) i                          (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
0 1 5 11 29 124 5 13 36 145                       stmts i0 i stmt e i0 if ( expr                    ) d2 = 0 else if ( 1 ) i                          (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
0 1 5 11 29 124 5 13 36 144                       stmts i0 i stmt e i0 if ( rel                     ) d2 = 0 else if ( 1 ) i                          (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
0 1 5 11 29 124 5 13 36 143                       stmts i0 i stmt e i0 if ( equality                ) d2 = 0 else if ( 1 ) i                          (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
0 1 5 11 29 124 5 13 36 142                       stmts i0 i stmt e i0 if ( join                    ) d2 = 0 else if ( 1 ) i                          (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
0 1 5 11 29 124 5 13 36 141                       stmts i0 i stmt e i0 if ( bool                    ) d2 = 0 else if ( 1 ) i                          (141,))→s347
1 5 11 29 124 5 13 36 141 347                     stmts i0 i stmt e i0 if ( bool )                  d2 = 0 else if ( 1 ) i =                          (347,id)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(5,i)→11
0 1 5 11 29 124 5 11                              stmts i0 i stmt e i0 i                            d2 = 0 else if ( 1 ) i =                          (11,id)→s7
0 1 5 11 29 124 5 11 7                            stmts i0 i stmt e i0 i id                         = 0 else if ( 1 ) i = 1                           (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(11,id2)→33
0 1 5 11 29 124 5 11 33                           stmts i0 i stmt e i0 i id2                        = 0 else if ( 1 ) i = 1                           (33,=)→s131
0 1 5 11 29 124 5 11 33 131                       stmts i0 i stmt e i0 i id2 =                      0 else if ( 1 ) i = 1 else                        (131,num)→s321
1 5 11 29 124 5 11 33 131 321                     stmts i0 i stmt e i0 i id2 = num                  else if ( 1 ) i = 1 else if                       (321,else)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(131,factor)→317
1 5 11 29 124 5 11 33 131 317                     stmts i0 i stmt e i0 i id2 = factor               else if ( 1 ) i = 1 else if                       (317,else)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(131,unary)→314
1 5 11 29 124 5 11 33 131 314                     stmts i0 i stmt e i0 i id2 = unary                else if ( 1 ) i = 1 else if                       (314,else)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(131,term)→313
1 5 11 29 124 5 11 33 131 313                     stmts i0 i stmt e i0 i id2 = term                 else if ( 1 ) i = 1 else if                       (313,else)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(131,expr)→312
1 5 11 29 124 5 11 33 131 312                     stmts i0 i stmt e i0 i id2 = expr                 else if ( 1 ) i = 1 else if                       (312,else)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(131,rel)→311
1 5 11 29 124 5 11 33 131 311                     stmts i0 i stmt e i0 i id2 = rel                  else if ( 1 ) i = 1 else if                       (311,else)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(131,equality)→310
1 5 11 29 124 5 11 33 131 310                     stmts i0 i stmt e i0 i id2 = equality             else if ( 1 ) i = 1 else if                       (310,else)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(131,join)→309
1 5 11 29 124 5 11 33 131 309                     stmts i0 i stmt e i0 i id2 = join                 else if ( 1 ) i = 1 else if                       (309,else)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(131,bool)→307
1 5 11 29 124 5 11 33 131 307                     stmts i0 i stmt e i0 i id2 = bool                 else if ( 1 ) i = 1 else if                       (307,else)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(131,s2)→305
1 5 11 29 124 5 11 33 131 305                     stmts i0 i stmt e i0 i id2 = s2                   else if ( 1 ) i = 1 else if                       (305,else)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(11,s)→30
0 1 5 11 29 124 5 11 30                           stmts i0 i stmt e i0 i s                          else if ( 1 ) i = 1 else if                       (30,else)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(11,stmt)→29
0 1 5 11 29 124 5 11 29                           stmts i0 i stmt e i0 i stmt                       else if ( 1 ) i = 1 else if                       (29,else)→s125
0 1 5 11 29 124 5 11 29 125                       stmts i0 i stmt e i0 i stmt else                  if ( 1 ) i = 1 else if (                          (125,if)→r64：根据e→else归约：将状态栈和符号栈都出栈1个，再将e加到符号栈里，再(29,e)→124
0 1 5 11 29 124 5 11 29 124                       stmts i0 i stmt e i0 i stmt e                     if ( 1 ) i = 1 else if (                          (124,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(124,i0)→5
1 5 11 29 124 5 11 29 124 5                       stmts i0 i stmt e i0 i stmt e i0                  if ( 1 ) i = 1 else if (                          (5,if)→s13
5 11 29 124 5 11 29 124 5 13                      i0 i stmt e i0 i stmt e i0 if                     ( 1 ) i = 1 else if ( i                           (13,()→s36
11 29 124 5 11 29 124 5 13 36                     i stmt e i0 i stmt e i0 if (                      1 ) i = 1 else if ( i )                           (36,num)→s155
29 124 5 11 29 124 5 13 36 155                    stmt e i0 i stmt e i0 if ( num                    ) i = 1 else if ( i ) e2                          (155,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
29 124 5 11 29 124 5 13 36 150                    stmt e i0 i stmt e i0 if ( factor                 ) i = 1 else if ( i ) e2                          (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
29 124 5 11 29 124 5 13 36 147                    stmt e i0 i stmt e i0 if ( unary                  ) i = 1 else if ( i ) e2                          (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
29 124 5 11 29 124 5 13 36 146                    stmt e i0 i stmt e i0 if ( term                   ) i = 1 else if ( i ) e2                          (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
29 124 5 11 29 124 5 13 36 145                    stmt e i0 i stmt e i0 if ( expr                   ) i = 1 else if ( i ) e2                          (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
29 124 5 11 29 124 5 13 36 144                    stmt e i0 i stmt e i0 if ( rel                    ) i = 1 else if ( i ) e2                          (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
29 124 5 11 29 124 5 13 36 143                    stmt e i0 i stmt e i0 if ( equality               ) i = 1 else if ( i ) e2                          (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
29 124 5 11 29 124 5 13 36 142                    stmt e i0 i stmt e i0 if ( join                   ) i = 1 else if ( i ) e2                          (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
29 124 5 11 29 124 5 13 36 141                    stmt e i0 i stmt e i0 if ( bool                   ) i = 1 else if ( i ) e2                          (141,))→s347
124 5 11 29 124 5 13 36 141 347                   e i0 i stmt e i0 if ( bool )                      i = 1 else if ( i ) e2 =                          (347,id)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(5,i)→11
5 11 29 124 5 11 29 124 5 11                      i0 i stmt e i0 i stmt e i0 i                      i = 1 else if ( i ) e2 =                          (11,id)→s7
11 29 124 5 11 29 124 5 11 7                      i stmt e i0 i stmt e i0 i id                      = 1 else if ( i ) e2 = 0                          (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(11,id2)→33
11 29 124 5 11 29 124 5 11 33                     i stmt e i0 i stmt e i0 i id2                     = 1 else if ( i ) e2 = 0                          (33,=)→s131
29 124 5 11 29 124 5 11 33 131                    stmt e i0 i stmt e i0 i id2 =                     1 else if ( i ) e2 = 0 $                          (131,num)→s321
124 5 11 29 124 5 11 33 131 321                   e i0 i stmt e i0 i id2 = num                      else if ( i ) e2 = 0 $                            (321,else)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(131,factor)→317
124 5 11 29 124 5 11 33 131 317                   e i0 i stmt e i0 i id2 = factor                   else if ( i ) e2 = 0 $                            (317,else)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(131,unary)→314
124 5 11 29 124 5 11 33 131 314                   e i0 i stmt e i0 i id2 = unary                    else if ( i ) e2 = 0 $                            (314,else)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(131,term)→313
124 5 11 29 124 5 11 33 131 313                   e i0 i stmt e i0 i id2 = term                     else if ( i ) e2 = 0 $                            (313,else)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(131,expr)→312
124 5 11 29 124 5 11 33 131 312                   e i0 i stmt e i0 i id2 = expr                     else if ( i ) e2 = 0 $                            (312,else)→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(131,rel)→311
124 5 11 29 124 5 11 33 131 311                   e i0 i stmt e i0 i id2 = rel                      else if ( i ) e2 = 0 $                            (311,else)→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(131,equality)→310
124 5 11 29 124 5 11 33 131 310                   e i0 i stmt e i0 i id2 = equality                 else if ( i ) e2 = 0 $                            (310,else)→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(131,join)→309
124 5 11 29 124 5 11 33 131 309                   e i0 i stmt e i0 i id2 = join                     else if ( i ) e2 = 0 $                            (309,else)→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(131,bool)→307
124 5 11 29 124 5 11 33 131 307                   e i0 i stmt e i0 i id2 = bool                     else if ( i ) e2 = 0 $                            (307,else)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(131,s2)→305
124 5 11 29 124 5 11 33 131 305                   e i0 i stmt e i0 i id2 = s2                       else if ( i ) e2 = 0 $                            (305,else)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(11,s)→30
11 29 124 5 11 29 124 5 11 30                     i stmt e i0 i stmt e i0 i s                       else if ( i ) e2 = 0 $                            (30,else)→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(11,stmt)→29
11 29 124 5 11 29 124 5 11 29                     i stmt e i0 i stmt e i0 i stmt                    else if ( i ) e2 = 0 $                            (29,else)→s125
29 124 5 11 29 124 5 11 29 125                    stmt e i0 i stmt e i0 i stmt else                 if ( i ) e2 = 0 $                                 (125,if)→r64：根据e→else归约：将状态栈和符号栈都出栈1个，再将e加到符号栈里，再(29,e)→124
29 124 5 11 29 124 5 11 29 124                    stmt e i0 i stmt e i0 i stmt e                    if ( i ) e2 = 0 $                                 (124,if)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(124,i0)→5
124 5 11 29 124 5 11 29 124 5                     e i0 i stmt e i0 i stmt e i0                      if ( i ) e2 = 0 $                                 (5,if)→s13
5 11 29 124 5 11 29 124 5 13                      i0 i stmt e i0 i stmt e i0 if                     ( i ) e2 = 0 $                                    (13,()→s36
11 29 124 5 11 29 124 5 13 36                     i stmt e i0 i stmt e i0 if (                      i ) e2 = 0 $                                      (36,id)→s173
29 124 5 11 29 124 5 13 36 173                    stmt e i0 i stmt e i0 if ( id                     ) e2 = 0 $                                        (173,))→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(36,id2)→154
29 124 5 11 29 124 5 13 36 154                    stmt e i0 i stmt e i0 if ( id2                    ) e2 = 0 $                                        (154,))→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(36,factor)→150
29 124 5 11 29 124 5 13 36 150                    stmt e i0 i stmt e i0 if ( factor                 ) e2 = 0 $                                        (150,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(36,unary)→147
29 124 5 11 29 124 5 13 36 147                    stmt e i0 i stmt e i0 if ( unary                  ) e2 = 0 $                                        (147,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(36,term)→146
29 124 5 11 29 124 5 13 36 146                    stmt e i0 i stmt e i0 if ( term                   ) e2 = 0 $                                        (146,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(36,expr)→145
29 124 5 11 29 124 5 13 36 145                    stmt e i0 i stmt e i0 if ( expr                   ) e2 = 0 $                                        (145,))→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(36,rel)→144
29 124 5 11 29 124 5 13 36 144                    stmt e i0 i stmt e i0 if ( rel                    ) e2 = 0 $                                        (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(36,equality)→143
29 124 5 11 29 124 5 13 36 143                    stmt e i0 i stmt e i0 if ( equality               ) e2 = 0 $                                        (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(36,join)→142
29 124 5 11 29 124 5 13 36 142                    stmt e i0 i stmt e i0 if ( join                   ) e2 = 0 $                                        (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(36,bool)→141
29 124 5 11 29 124 5 13 36 141                    stmt e i0 i stmt e i0 if ( bool                   ) e2 = 0 $                                        (141,))→s347
124 5 11 29 124 5 13 36 141 347                   e i0 i stmt e i0 if ( bool )                      e2 = 0 $                                          (347,id)→r63：根据i→if ( bool )归约：将状态栈和符号栈都出栈4个，再将i加到符号栈里，再(5,i)→11
5 11 29 124 5 11 29 124 5 11                      i0 i stmt e i0 i stmt e i0 i                      e2 = 0 $                                          (11,id)→s7
11 29 124 5 11 29 124 5 11 7                      i stmt e i0 i stmt e i0 i id                      = 0 $                                             (7,=)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(11,id2)→33
11 29 124 5 11 29 124 5 11 33                     i stmt e i0 i stmt e i0 i id2                     = 0 $                                             (33,=)→s131
29 124 5 11 29 124 5 11 33 131                    stmt e i0 i stmt e i0 i id2 =                     0 $                                               (131,num)→s321
124 5 11 29 124 5 11 33 131 321                   e i0 i stmt e i0 i id2 = num                      $                                                 (321,$)→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(131,factor)→317
124 5 11 29 124 5 11 33 131 317                   e i0 i stmt e i0 i id2 = factor                   $                                                 (317,$)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(131,unary)→314
124 5 11 29 124 5 11 33 131 314                   e i0 i stmt e i0 i id2 = unary                    $                                                 (314,$)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(131,term)→313
124 5 11 29 124 5 11 33 131 313                   e i0 i stmt e i0 i id2 = term                     $                                                 (313,$)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(131,expr)→312
